0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94,10.34,15.74,21.14,26.54,31.94,37.34,42.74,48.14,53.54,58.94,64.34,69.74,75.14,80.54,85.94,89
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4506,14.6002,24.1018,32.9554,41.161,48.7186,55.6282,61.8898,67.5034,72.469,76.7866,80.4562,83.4778,85.8514,87.577,88.6546,89.0046,89.04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96437,14.0531,27.4563,39.1531,49.2599,57.8934,65.1704,71.2073,76.1209,80.0278,83.0447,85.2881,86.8747,87.9212,88.5442,88.8603,88.9787,89.0444,89.0798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4813,13.5095,26.8323,41.5168,53.4082,62.8875,70.3078,75.9944,80.2443,83.3268,85.4829,86.9259,87.8409,88.3851,88.6877,88.8499,88.9436,89.0182,89.0839,89.1193
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00137,12.9694,26.2123,40.8087,54.8337,65.3236,73,78.4788,82.2781,84.8272,86.4748,87.497,88.1064,88.4598,88.6673,88.8,88.8986,88.983,89.0576,89.1232,89.1586
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52455,12.4327,25.5962,40.105,54.0459,65.9653,74.1669,79.6585,83.2263,85.4706,86.8373,87.6475,88.1227,88.4087,88.5947,88.7308,88.8417,88.9377,89.022,89.0966,89.1623,89.1976
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05082,11.8996,24.984,39.4058,53.263,65.1109,74.2275,79.9913,83.5302,85.643,86.8774,87.595,88.0232,88.297,88.4911,88.6432,88.7706,88.8806,88.9766,89.0609,89.1355,89.2011,89.2364
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58016,11.3698,24.3758,38.711,52.4851,64.2619,73.3238,79.67,83.38,85.5045,86.7132,87.4151,87.8473,88.1396,88.3581,88.5342,88.6823,88.8093,88.9192,89.0152,89.0995,89.1741,89.2397,89.275
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11256,10.8435,23.7714,38.0206,51.7121,63.4182,72.4258,78.7339,82.8376,85.1104,86.3829,87.1281,87.6019,87.9352,88.191,88.3989,88.5728,88.7207,88.8477,88.9577,89.0536,89.1379,89.2124,89.2781,89.3134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647995,10.3205,23.1709,37.3346,50.9439,62.5798,71.5333,77.8036,81.8827,84.4563,85.8829,86.7276,87.2783,87.6746,87.9817,88.2307,88.4373,88.6111,88.759,88.8859,88.9959,89.0918,89.1761,89.2506,89.3162,89.3515
